"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
2,2023-11-28,3,0,8,2,4,1,2024-03-06,"ARARAQUARA","8 ou 10","covid","corte 3 semanas"
3,2023-12-05,3,0,8,2,4,7,2024-03-06,"ARARAQUARA","8 ou 10","covid","corte 3 semanas"
4,2023-12-12,3,0,9,2,5,NA,2024-03-06,"ARARAQUARA","8 ou 10","covid","corte 3 semanas"
5,2023-12-19,3,0,9,2,5,1,2024-03-06,"ARARAQUARA","8 ou 10","covid","corte 3 semanas"
6,2023-12-26,3,0,9,2,5,4,2024-03-06,"ARARAQUARA","8 ou 10","covid","corte 3 semanas"
7,2024-01-02,3,0,10,2,5,3,2024-03-06,"ARARAQUARA","8 ou 10","covid","corte 3 semanas"
8,2024-01-09,4,0,10,2,6,3,2024-03-06,"ARARAQUARA","8 ou 10","covid","corte 3 semanas"
9,2024-01-16,4,0,12,3,6,5,2024-03-06,"ARARAQUARA","8 ou 10","covid","corte 3 semanas"
10,2024-01-23,5,1,12,3,7,5,2024-03-06,"ARARAQUARA","8 ou 10","covid","corte 3 semanas"
11,2024-01-30,6,1,16,4,8.25,7,2024-03-06,"ARARAQUARA","8 ou 10","covid","corte 3 semanas"
12,2024-02-06,7,1,28.025,4,10,NA,2024-03-06,"ARARAQUARA","8 ou 10","covid","corte 3 semanas"
13,2024-02-13,8,1,51.025,4,13,NA,2024-03-06,"ARARAQUARA","8 ou 10","covid","corte 3 semanas"
14,2024-02-20,9,0,140.25,4,17,NA,2024-03-06,"ARARAQUARA","8 ou 10","covid","corte 3 semanas"
15,2024-02-27,10,0,405.3,4.75,23,NA,2024-03-06,"ARARAQUARA","8 ou 10","covid","corte 3 semanas"
1,2023-11-23,3,0,9,2,4,3,2024-03-06,"BAIXADA SANTISTA","8 ou 10","covid","corte 3 semanas"
2,2023-11-30,3,0,9,2,5,4,2024-03-06,"BAIXADA SANTISTA","8 ou 10","covid","corte 3 semanas"
3,2023-12-07,3,0,9,2,5,4,2024-03-06,"BAIXADA SANTISTA","8 ou 10","covid","corte 3 semanas"
4,2023-12-14,3,0,9,2,5,3,2024-03-06,"BAIXADA SANTISTA","8 ou 10","covid","corte 3 semanas"
5,2023-12-21,3,0,9,2,5,3,2024-03-06,"BAIXADA SANTISTA","8 ou 10","covid","corte 3 semanas"
6,2023-12-28,4,0,11,2,6,NA,2024-03-06,"BAIXADA SANTISTA","8 ou 10","covid","corte 3 semanas"
7,2024-01-04,4,0,10,3,6,3,2024-03-06,"BAIXADA SANTISTA","8 ou 10","covid","corte 3 semanas"
8,2024-01-11,5,1,11,3,7,6,2024-03-06,"BAIXADA SANTISTA","8 ou 10","covid","corte 3 semanas"
9,2024-01-18,5,1,12,4,7,4,2024-03-06,"BAIXADA SANTISTA","8 ou 10","covid","corte 3 semanas"
10,2024-01-25,6,1,14,4,8,11,2024-03-06,"BAIXADA SANTISTA","8 ou 10","covid","corte 3 semanas"
11,2024-02-01,6,1,17,4,9,4,2024-03-06,"BAIXADA SANTISTA","8 ou 10","covid","corte 3 semanas"
12,2024-02-08,7,1,21,4,10,NA,2024-03-06,"BAIXADA SANTISTA","8 ou 10","covid","corte 3 semanas"
13,2024-02-15,7,0,33,4,12,NA,2024-03-06,"BAIXADA SANTISTA","8 ou 10","covid","corte 3 semanas"
14,2024-02-22,8,0,57.0749999999999,4,14,NA,2024-03-06,"BAIXADA SANTISTA","8 ou 10","covid","corte 3 semanas"
15,2024-02-29,9,0,100.175,4,16,NA,2024-03-06,"BAIXADA SANTISTA","8 ou 10","covid","corte 3 semanas"
1,2023-11-22,1,0,4,0,1,1,2024-03-06,"BARRETOS","8 ou 10","covid","corte 3 semanas"
2,2023-11-29,1,0,4,0,1,NA,2024-03-06,"BARRETOS","8 ou 10","covid","corte 3 semanas"
3,2023-12-06,1,0,4,0,2,1,2024-03-06,"BARRETOS","8 ou 10","covid","corte 3 semanas"
4,2023-12-13,1,0,5,0,2,NA,2024-03-06,"BARRETOS","8 ou 10","covid","corte 3 semanas"
5,2023-12-20,1,0,5,0,2,NA,2024-03-06,"BARRETOS","8 ou 10","covid","corte 3 semanas"
6,2023-12-27,1,0,5,0,2,1,2024-03-06,"BARRETOS","8 ou 10","covid","corte 3 semanas"
7,2024-01-03,2,0,6,1,3,1,2024-03-06,"BARRETOS","8 ou 10","covid","corte 3 semanas"
8,2024-01-10,2,0,7,1,3,2,2024-03-06,"BARRETOS","8 ou 10","covid","corte 3 semanas"
9,2024-01-17,3,0,8,1,4,5,2024-03-06,"BARRETOS","8 ou 10","covid","corte 3 semanas"
10,2024-01-24,4,0,10,2,5,3,2024-03-06,"BARRETOS","8 ou 10","covid","corte 3 semanas"
11,2024-01-31,5,0,13,3,7,5,2024-03-06,"BARRETOS","8 ou 10","covid","corte 3 semanas"
12,2024-02-07,6,1,28,4,10,NA,2024-03-06,"BARRETOS","8 ou 10","covid","corte 3 semanas"
13,2024-02-14,7,0,58.0999999999999,4,13,NA,2024-03-06,"BARRETOS","8 ou 10","covid","corte 3 semanas"
14,2024-02-21,9,0,187.125,4,19,NA,2024-03-06,"BARRETOS","8 ou 10","covid","corte 3 semanas"
15,2024-02-28,11.5,0,550.075,5,29,NA,2024-03-06,"BARRETOS","8 ou 10","covid","corte 3 semanas"
1,2023-11-25,5,1,13,3,7,4,2024-03-06,"BAURU","8 ou 10","covid","corte 3 semanas"
2,2023-12-02,5,1,13.025,3,8,8,2024-03-06,"BAURU","8 ou 10","covid","corte 3 semanas"
3,2023-12-09,5,1,12,3,7,NA,2024-03-06,"BAURU","8 ou 10","covid","corte 3 semanas"
4,2023-12-16,5,0,12,3,7,5,2024-03-06,"BAURU","8 ou 10","covid","corte 3 semanas"
5,2023-12-23,5,1,11.025,3,7,7,2024-03-06,"BAURU","8 ou 10","covid","corte 3 semanas"
6,2023-12-30,5,0,11,3,7,1,2024-03-06,"BAURU","8 ou 10","covid","corte 3 semanas"
7,2024-01-06,5,0,12,3,7,5,2024-03-06,"BAURU","8 ou 10","covid","corte 3 semanas"
8,2024-01-13,5,1,12,3,7,4,2024-03-06,"BAURU","8 ou 10","covid","corte 3 semanas"
9,2024-01-20,6,1,13,4,8,8,2024-03-06,"BAURU","8 ou 10","covid","corte 3 semanas"
10,2024-01-27,6,1,14,4,8,8,2024-03-06,"BAURU","8 ou 10","covid","corte 3 semanas"
11,2024-02-03,7,1,16,4,9,6,2024-03-06,"BAURU","8 ou 10","covid","corte 3 semanas"
12,2024-02-10,7,1,20,4,10,NA,2024-03-06,"BAURU","8 ou 10","covid","corte 3 semanas"
13,2024-02-17,7,1,41.05,4,12,NA,2024-03-06,"BAURU","8 ou 10","covid","corte 3 semanas"
14,2024-02-24,8,0,82.05,4,14,NA,2024-03-06,"BAURU","8 ou 10","covid","corte 3 semanas"
15,2024-03-02,8,0,196.25,4,16,NA,2024-03-06,"BAURU","8 ou 10","covid","corte 3 semanas"
1,2023-11-29,10,3,20,7,13,12,2024-03-06,"CAMPINAS","8 ou 10","covid","corte 3 semanas"
2,2023-12-06,10,4,20,8,13,10,2024-03-06,"CAMPINAS","8 ou 10","covid","corte 3 semanas"
3,2023-12-13,11,5,20,9,14,9,2024-03-06,"CAMPINAS","8 ou 10","covid","corte 3 semanas"
4,2023-12-20,12,5,21,9,15,17,2024-03-06,"CAMPINAS","8 ou 10","covid","corte 3 semanas"
5,2023-12-27,13,6,24.025,10,17,10,2024-03-06,"CAMPINAS","8 ou 10","covid","corte 3 semanas"
6,2024-01-03,15,7,25,12,18,11,2024-03-06,"CAMPINAS","8 ou 10","covid","corte 3 semanas"
7,2024-01-10,17,8,29,14,20,20,2024-03-06,"CAMPINAS","8 ou 10","covid","corte 3 semanas"
8,2024-01-17,20,10,33,16,24,18,2024-03-06,"CAMPINAS","8 ou 10","covid","corte 3 semanas"
9,2024-01-24,24,13,38,20,28,24,2024-03-06,"CAMPINAS","8 ou 10","covid","corte 3 semanas"
10,2024-01-31,29,16,49,24,34,36,2024-03-06,"CAMPINAS","8 ou 10","covid","corte 3 semanas"
11,2024-02-07,34,17,58,27,40,30,2024-03-06,"CAMPINAS","8 ou 10","covid","corte 3 semanas"
12,2024-02-14,38,17,73,31,47.25,NA,2024-03-06,"CAMPINAS","8 ou 10","covid","corte 3 semanas"
13,2024-02-21,45,14,112.1,33,57,NA,2024-03-06,"CAMPINAS","8 ou 10","covid","corte 3 semanas"
14,2024-02-28,51,8.975,187.05,35,72.25,NA,2024-03-06,"CAMPINAS","8 ou 10","covid","corte 3 semanas"
15,2024-03-06,59,6,366.225,37,93,NA,2024-03-06,"CAMPINAS","8 ou 10","covid","corte 3 semanas"
1,2023-11-18,2,0,9,1,4,4,2024-03-06,"FRANCA","8 ou 10","covid","corte 3 semanas"
2,2023-11-25,2,0,7,1,4,2,2024-03-06,"FRANCA","8 ou 10","covid","corte 3 semanas"
3,2023-12-02,2,0,6,1,3,1,2024-03-06,"FRANCA","8 ou 10","covid","corte 3 semanas"
4,2023-12-09,2,0,6,1,3,2,2024-03-06,"FRANCA","8 ou 10","covid","corte 3 semanas"
5,2023-12-16,1,0,5,1,3,1,2024-03-06,"FRANCA","8 ou 10","covid","corte 3 semanas"
6,2023-12-23,1,0,6,1,3,1,2024-03-06,"FRANCA","8 ou 10","covid","corte 3 semanas"
7,2023-12-30,2,0,5,1,3,2,2024-03-06,"FRANCA","8 ou 10","covid","corte 3 semanas"
8,2024-01-06,1,0,6,1,3,4,2024-03-06,"FRANCA","8 ou 10","covid","corte 3 semanas"
9,2024-01-13,1,0,5.02499999999998,0,2,1,2024-03-06,"FRANCA","8 ou 10","covid","corte 3 semanas"
10,2024-01-20,1,0,5,0,2,NA,2024-03-06,"FRANCA","8 ou 10","covid","corte 3 semanas"
11,2024-01-27,1,0,6,0,2,1,2024-03-06,"FRANCA","8 ou 10","covid","corte 3 semanas"
12,2024-02-03,1,0,8,0,2,NA,2024-03-06,"FRANCA","8 ou 10","covid","corte 3 semanas"
13,2024-02-10,1,0,10,0,3,NA,2024-03-06,"FRANCA","8 ou 10","covid","corte 3 semanas"
14,2024-02-17,1,0,21,0,2.25,NA,2024-03-06,"FRANCA","8 ou 10","covid","corte 3 semanas"
15,2024-02-24,1,0,67.025,0,3,NA,2024-03-06,"FRANCA","8 ou 10","covid","corte 3 semanas"
1,2023-12-13,37,5.975,128,23,54,40,2024-03-06,"GRANDE SÃO PAULO","8 ou 10","covid","corte 3 semanas"
2,2023-12-20,39,6.975,128,26,61,41,2024-03-06,"GRANDE SÃO PAULO","8 ou 10","covid","corte 3 semanas"
3,2023-12-27,50,9,161,33,73,58,2024-03-06,"GRANDE SÃO PAULO","8 ou 10","covid","corte 3 semanas"
4,2024-01-03,56,10,176.025,36.75,80,46,2024-03-06,"GRANDE SÃO PAULO","8 ou 10","covid","corte 3 semanas"
5,2024-01-10,67,13,223.05,47,100,67,2024-03-06,"GRANDE SÃO PAULO","8 ou 10","covid","corte 3 semanas"
6,2024-01-17,89,17,262.3,56,128,96,2024-03-06,"GRANDE SÃO PAULO","8 ou 10","covid","corte 3 semanas"
7,2024-01-24,114,18.975,338.075,72,165,142,2024-03-06,"GRANDE SÃO PAULO","8 ou 10","covid","corte 3 semanas"
8,2024-01-31,110,19,365.025,69,165,191,2024-03-06,"GRANDE SÃO PAULO","8 ou 10","covid","corte 3 semanas"
9,2024-02-07,60.5,10,399.2,31,118,24,2024-03-06,"GRANDE SÃO PAULO","8 ou 10","covid","corte 3 semanas"
10,2024-02-14,45,0,552.125,13,125.25,NA,2024-03-06,"GRANDE SÃO PAULO","8 ou 10","covid","corte 3 semanas"
11,2024-02-21,42.5,0,801.25,5.75,145.25,NA,2024-03-06,"GRANDE SÃO PAULO","8 ou 10","covid","corte 3 semanas"
12,2024-02-28,39.5,0,1971.475,2,162.25,NA,2024-03-06,"GRANDE SÃO PAULO","8 ou 10","covid","corte 3 semanas"
13,2024-03-06,33.5,0,3847.475,1,214.5,NA,2024-03-06,"GRANDE SÃO PAULO","8 ou 10","covid","corte 3 semanas"
1,2023-11-24,5,1,16,3,8,7,2024-03-06,"MARÍLIA","8 ou 10","covid","corte 3 semanas"
2,2023-12-01,5,1,12,3,7,6,2024-03-06,"MARÍLIA","8 ou 10","covid","corte 3 semanas"
3,2023-12-08,5,0,12.025,3,7,3,2024-03-06,"MARÍLIA","8 ou 10","covid","corte 3 semanas"
4,2023-12-15,4,0,11,3,6,5,2024-03-06,"MARÍLIA","8 ou 10","covid","corte 3 semanas"
5,2023-12-22,4,0,12,3,6,4,2024-03-06,"MARÍLIA","8 ou 10","covid","corte 3 semanas"
6,2023-12-29,5,1,12,3,7,6,2024-03-06,"MARÍLIA","8 ou 10","covid","corte 3 semanas"
7,2024-01-05,5,1,12,3,7,4,2024-03-06,"MARÍLIA","8 ou 10","covid","corte 3 semanas"
8,2024-01-12,5,1,13,3,8,3,2024-03-06,"MARÍLIA","8 ou 10","covid","corte 3 semanas"
9,2024-01-19,6,1,16,4,9,7,2024-03-06,"MARÍLIA","8 ou 10","covid","corte 3 semanas"
10,2024-01-26,7,1,17,5,10,14,2024-03-06,"MARÍLIA","8 ou 10","covid","corte 3 semanas"
11,2024-02-02,7,1,18,5,10,4,2024-03-06,"MARÍLIA","8 ou 10","covid","corte 3 semanas"
12,2024-02-09,8,1,21.025,4,11,NA,2024-03-06,"MARÍLIA","8 ou 10","covid","corte 3 semanas"
13,2024-02-16,7,0,32,4,12,NA,2024-03-06,"MARÍLIA","8 ou 10","covid","corte 3 semanas"
14,2024-02-23,8,0,62.0749999999999,3.75,14,NA,2024-03-06,"MARÍLIA","8 ou 10","covid","corte 3 semanas"
15,2024-03-01,8,0,114,3,16,NA,2024-03-06,"MARÍLIA","8 ou 10","covid","corte 3 semanas"
1,2023-11-24,2,0,10.025,1,4,2,2024-03-06,"PIRACICABA","8 ou 10","covid","corte 3 semanas"
2,2023-12-01,2,0,10,1,4,2,2024-03-06,"PIRACICABA","8 ou 10","covid","corte 3 semanas"
3,2023-12-08,2,0,11,1,4,6,2024-03-06,"PIRACICABA","8 ou 10","covid","corte 3 semanas"
4,2023-12-15,2,0,10,1,4,2,2024-03-06,"PIRACICABA","8 ou 10","covid","corte 3 semanas"
5,2023-12-22,2,0,9,1,4,2,2024-03-06,"PIRACICABA","8 ou 10","covid","corte 3 semanas"
6,2023-12-29,3,0,9.02499999999998,1,4,3,2024-03-06,"PIRACICABA","8 ou 10","covid","corte 3 semanas"
7,2024-01-05,3,0,9.02499999999998,1,4,3,2024-03-06,"PIRACICABA","8 ou 10","covid","corte 3 semanas"
8,2024-01-12,3,0,10,1,5,1,2024-03-06,"PIRACICABA","8 ou 10","covid","corte 3 semanas"
9,2024-01-19,3,0,12,2,5,1,2024-03-06,"PIRACICABA","8 ou 10","covid","corte 3 semanas"
10,2024-01-26,4,0,16,2,7,11,2024-03-06,"PIRACICABA","8 ou 10","covid","corte 3 semanas"
11,2024-02-02,5,0,17,2,7,3,2024-03-06,"PIRACICABA","8 ou 10","covid","corte 3 semanas"
12,2024-02-09,5,0,33.025,2,9,NA,2024-03-06,"PIRACICABA","8 ou 10","covid","corte 3 semanas"
13,2024-02-16,5,0,75.025,2,12,NA,2024-03-06,"PIRACICABA","8 ou 10","covid","corte 3 semanas"
14,2024-02-23,6,0,210,2,14,NA,2024-03-06,"PIRACICABA","8 ou 10","covid","corte 3 semanas"
15,2024-03-01,7,0,799.4,2,20,NA,2024-03-06,"PIRACICABA","8 ou 10","covid","corte 3 semanas"
1,2023-11-21,6,0,17,3,9,9,2024-03-06,"PRESIDENTE PRUDENTE","8 ou 10","covid","corte 3 semanas"
2,2023-11-28,3,0,9,1,4,1,2024-03-06,"PRESIDENTE PRUDENTE","8 ou 10","covid","corte 3 semanas"
3,2023-12-05,2,0,6,1,3,2,2024-03-06,"PRESIDENTE PRUDENTE","8 ou 10","covid","corte 3 semanas"
4,2023-12-12,1,0,6,0,2,1,2024-03-06,"PRESIDENTE PRUDENTE","8 ou 10","covid","corte 3 semanas"
5,2023-12-19,1,0,6,0,2,1,2024-03-06,"PRESIDENTE PRUDENTE","8 ou 10","covid","corte 3 semanas"
6,2023-12-26,1,0,6,0,2,2,2024-03-06,"PRESIDENTE PRUDENTE","8 ou 10","covid","corte 3 semanas"
7,2024-01-02,2,0,6,1,3,1,2024-03-06,"PRESIDENTE PRUDENTE","8 ou 10","covid","corte 3 semanas"
8,2024-01-09,2,0,8,1,3,3,2024-03-06,"PRESIDENTE PRUDENTE","8 ou 10","covid","corte 3 semanas"
9,2024-01-16,2,0,8,1,4,3,2024-03-06,"PRESIDENTE PRUDENTE","8 ou 10","covid","corte 3 semanas"
10,2024-01-23,3,0,9,2,5,2,2024-03-06,"PRESIDENTE PRUDENTE","8 ou 10","covid","corte 3 semanas"
11,2024-01-30,5,0,14,3,7,6,2024-03-06,"PRESIDENTE PRUDENTE","8 ou 10","covid","corte 3 semanas"
12,2024-02-06,7,0,37,3,11,NA,2024-03-06,"PRESIDENTE PRUDENTE","8 ou 10","covid","corte 3 semanas"
13,2024-02-13,8,0,181,3,22,NA,2024-03-06,"PRESIDENTE PRUDENTE","8 ou 10","covid","corte 3 semanas"
14,2024-02-20,11,0,1271.725,3,39,NA,2024-03-06,"PRESIDENTE PRUDENTE","8 ou 10","covid","corte 3 semanas"
15,2024-02-27,15,0,15058.1,3,74,NA,2024-03-06,"PRESIDENTE PRUDENTE","8 ou 10","covid","corte 3 semanas"
1,2023-11-23,2,0,8,1,3,1,2024-03-06,"REGISTRO","8 ou 10","covid","corte 3 semanas"
2,2023-11-30,2,0,6,1,3,3,2024-03-06,"REGISTRO","8 ou 10","covid","corte 3 semanas"
3,2023-12-07,2,0,7,1,3,2,2024-03-06,"REGISTRO","8 ou 10","covid","corte 3 semanas"
4,2023-12-14,2,0,6,1,3,2,2024-03-06,"REGISTRO","8 ou 10","covid","corte 3 semanas"
5,2023-12-21,2,0,6,1,3,NA,2024-03-06,"REGISTRO","8 ou 10","covid","corte 3 semanas"
6,2023-12-28,1,0,6,0,2,NA,2024-03-06,"REGISTRO","8 ou 10","covid","corte 3 semanas"
7,2024-01-04,1,0,6,0,3,1,2024-03-06,"REGISTRO","8 ou 10","covid","corte 3 semanas"
8,2024-01-11,1,0,6,1,3,NA,2024-03-06,"REGISTRO","8 ou 10","covid","corte 3 semanas"
9,2024-01-18,1,0,6,1,3,NA,2024-03-06,"REGISTRO","8 ou 10","covid","corte 3 semanas"
10,2024-01-25,2,0,6,1,3,1,2024-03-06,"REGISTRO","8 ou 10","covid","corte 3 semanas"
11,2024-02-01,2,0,8,1,4,3,2024-03-06,"REGISTRO","8 ou 10","covid","corte 3 semanas"
12,2024-02-08,2,0,15,1,4,NA,2024-03-06,"REGISTRO","8 ou 10","covid","corte 3 semanas"
13,2024-02-15,2,0,45.05,1,5,NA,2024-03-06,"REGISTRO","8 ou 10","covid","corte 3 semanas"
14,2024-02-22,2,0,197.3,1,7,NA,2024-03-06,"REGISTRO","8 ou 10","covid","corte 3 semanas"
15,2024-02-29,3,0,637.699999999997,1,9,NA,2024-03-06,"REGISTRO","8 ou 10","covid","corte 3 semanas"
1,2023-11-29,3,0,9.02499999999998,1,4,2,2024-03-06,"RIBEIRÃO PRETO","8 ou 10","covid","corte 3 semanas"
2,2023-12-06,4,0,10,2,6,3,2024-03-06,"RIBEIRÃO PRETO","8 ou 10","covid","corte 3 semanas"
3,2023-12-13,5,1,12,3,7,7,2024-03-06,"RIBEIRÃO PRETO","8 ou 10","covid","corte 3 semanas"
4,2023-12-20,6,1,13,4,8,6,2024-03-06,"RIBEIRÃO PRETO","8 ou 10","covid","corte 3 semanas"
5,2023-12-27,6,1,14,4,9,6,2024-03-06,"RIBEIRÃO PRETO","8 ou 10","covid","corte 3 semanas"
6,2024-01-03,7,2,15.025,5,10,8,2024-03-06,"RIBEIRÃO PRETO","8 ou 10","covid","corte 3 semanas"
7,2024-01-10,8,2,17,6,11,7,2024-03-06,"RIBEIRÃO PRETO","8 ou 10","covid","corte 3 semanas"
8,2024-01-17,9,2.975,20,7,12,9,2024-03-06,"RIBEIRÃO PRETO","8 ou 10","covid","corte 3 semanas"
9,2024-01-24,11,3,24,8,14,13,2024-03-06,"RIBEIRÃO PRETO","8 ou 10","covid","corte 3 semanas"
10,2024-01-31,11,3,23,8,14,17,2024-03-06,"RIBEIRÃO PRETO","8 ou 10","covid","corte 3 semanas"
11,2024-02-07,10,2,24.025,6,13,4,2024-03-06,"RIBEIRÃO PRETO","8 ou 10","covid","corte 3 semanas"
12,2024-02-14,9,0,29,5,14,NA,2024-03-06,"RIBEIRÃO PRETO","8 ou 10","covid","corte 3 semanas"
13,2024-02-21,8,0,41.025,4,15,NA,2024-03-06,"RIBEIRÃO PRETO","8 ou 10","covid","corte 3 semanas"
14,2024-02-28,8,0,57.025,3,16.25,NA,2024-03-06,"RIBEIRÃO PRETO","8 ou 10","covid","corte 3 semanas"
15,2024-03-06,8,0,121.225,2,18,NA,2024-03-06,"RIBEIRÃO PRETO","8 ou 10","covid","corte 3 semanas"
1,2023-11-21,3,0,10,1,5,5,2024-03-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","covid","corte 3 semanas"
2,2023-11-28,2,0,7.02499999999998,1,4,1,2024-03-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","covid","corte 3 semanas"
3,2023-12-05,3,0,8,1,4,1,2024-03-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","covid","corte 3 semanas"
4,2023-12-12,3,0,7,1,4,3,2024-03-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","covid","corte 3 semanas"
5,2023-12-19,3,0,8,1,4,6,2024-03-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","covid","corte 3 semanas"
6,2023-12-26,2,0,8,1,4,2,2024-03-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","covid","corte 3 semanas"
7,2024-01-02,2,0,7,1,4,2,2024-03-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","covid","corte 3 semanas"
8,2024-01-09,2,0,8,1,4,1,2024-03-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","covid","corte 3 semanas"
9,2024-01-16,3,0,8,1,4,2,2024-03-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","covid","corte 3 semanas"
10,2024-01-23,3,0,10,2,5,4,2024-03-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","covid","corte 3 semanas"
11,2024-01-30,4,0,13.025,2,6,5,2024-03-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","covid","corte 3 semanas"
12,2024-02-06,4,0,24,2,7,NA,2024-03-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","covid","corte 3 semanas"
13,2024-02-13,5,0,73.0749999999999,2,9,NA,2024-03-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","covid","corte 3 semanas"
14,2024-02-20,5,0,235.1,2,13,NA,2024-03-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","covid","corte 3 semanas"
15,2024-02-27,6,0,1142.2,2,18,NA,2024-03-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","covid","corte 3 semanas"
1,2023-11-22,11,3,22,8,14,11,2024-03-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","covid","corte 3 semanas"
2,2023-11-29,11,4,21,9,15,14,2024-03-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","covid","corte 3 semanas"
3,2023-12-06,12,4,22,9,15,11,2024-03-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","covid","corte 3 semanas"
4,2023-12-13,12,5,24,9,15,14,2024-03-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","covid","corte 3 semanas"
5,2023-12-20,13,5,24,10,16,8,2024-03-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","covid","corte 3 semanas"
6,2023-12-27,14,5,26,11,17,15,2024-03-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","covid","corte 3 semanas"
7,2024-01-03,16,7,27.025,12,19,17,2024-03-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","covid","corte 3 semanas"
8,2024-01-10,17,7.975,31,14,22,13,2024-03-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","covid","corte 3 semanas"
9,2024-01-17,20,9,36,16,25,23,2024-03-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","covid","corte 3 semanas"
10,2024-01-24,23,11,40,19,27,33,2024-03-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","covid","corte 3 semanas"
11,2024-01-31,24,11,45,19,29,18,2024-03-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","covid","corte 3 semanas"
12,2024-02-07,26,8,55.025,20,33,NA,2024-03-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","covid","corte 3 semanas"
13,2024-02-14,27,4,71,19,38,NA,2024-03-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","covid","corte 3 semanas"
14,2024-02-21,30,3,108.025,18,43,NA,2024-03-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","covid","corte 3 semanas"
15,2024-02-28,31,1,175.05,18,52,NA,2024-03-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","covid","corte 3 semanas"
1,2023-11-24,8,2,18,5,11,8,2024-03-06,"SOROCABA","8 ou 10","covid","corte 3 semanas"
2,2023-12-01,6,1,15,5,9,9,2024-03-06,"SOROCABA","8 ou 10","covid","corte 3 semanas"
3,2023-12-08,5,1,12,4,7,5,2024-03-06,"SOROCABA","8 ou 10","covid","corte 3 semanas"
4,2023-12-15,5,1,11,3,6,4,2024-03-06,"SOROCABA","8 ou 10","covid","corte 3 semanas"
5,2023-12-22,4,0,10,3,6,3,2024-03-06,"SOROCABA","8 ou 10","covid","corte 3 semanas"
6,2023-12-29,4,0,10,3,6,4,2024-03-06,"SOROCABA","8 ou 10","covid","corte 3 semanas"
7,2024-01-05,4,1,10,3,6,4,2024-03-06,"SOROCABA","8 ou 10","covid","corte 3 semanas"
8,2024-01-12,4,1,11,3,6,2,2024-03-06,"SOROCABA","8 ou 10","covid","corte 3 semanas"
9,2024-01-19,5,1,12,3,7,9,2024-03-06,"SOROCABA","8 ou 10","covid","corte 3 semanas"
10,2024-01-26,6,1,13,4,8,7,2024-03-06,"SOROCABA","8 ou 10","covid","corte 3 semanas"
11,2024-02-02,6,1,14,4,8,5,2024-03-06,"SOROCABA","8 ou 10","covid","corte 3 semanas"
12,2024-02-09,6,0,21,4,9,NA,2024-03-06,"SOROCABA","8 ou 10","covid","corte 3 semanas"
13,2024-02-16,6,0,36.025,3,11,NA,2024-03-06,"SOROCABA","8 ou 10","covid","corte 3 semanas"
14,2024-02-23,6,0,97.025,3,13,NA,2024-03-06,"SOROCABA","8 ou 10","covid","corte 3 semanas"
15,2024-03-01,6,0,193.125,2,15,NA,2024-03-06,"SOROCABA","8 ou 10","covid","corte 3 semanas"
1,2023-12-01,13,3,27,9,17,15,2024-03-06,"TAUBATÉ","8 ou 10","covid","corte 3 semanas"
2,2023-12-08,10,2,21,7,13,11,2024-03-06,"TAUBATÉ","8 ou 10","covid","corte 3 semanas"
3,2023-12-15,8,2,17,5,10,9,2024-03-06,"TAUBATÉ","8 ou 10","covid","corte 3 semanas"
4,2023-12-22,6,1,15,4,9,4,2024-03-06,"TAUBATÉ","8 ou 10","covid","corte 3 semanas"
5,2023-12-29,6,1,14,4,8,3,2024-03-06,"TAUBATÉ","8 ou 10","covid","corte 3 semanas"
6,2024-01-05,6,1,14,4,8,6,2024-03-06,"TAUBATÉ","8 ou 10","covid","corte 3 semanas"
7,2024-01-12,7,1,14,5,9,9,2024-03-06,"TAUBATÉ","8 ou 10","covid","corte 3 semanas"
