"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
8,2023-08-01,4,1,10,2,6,1,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
9,2023-08-08,5,1,10,3,7,6,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
10,2023-08-15,5,1,12,4,7,8,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
11,2023-08-22,6,1,13,4,8,6,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
12,2023-08-29,7,2,15,5,9,5,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
13,2023-09-05,8,2,16,6,10,7,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
14,2023-09-12,9,3,18.025,7,12,12,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
15,2023-09-19,10,3,20,7,13,11,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
16,2023-09-26,10,3.975,19,8,13,13,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
17,2023-10-03,11,4,19,8,13,7,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
18,2023-10-10,10,3,18,7,13,16,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
19,2023-10-17,9,3,17,6,12,10,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
20,2023-10-24,7,2,15,5,10,7,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
21,2023-10-31,6,2,13,4,8,3,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
22,2023-11-07,5,1,12,4,7,7,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
23,2023-11-14,5,1,11,3,6,4,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
24,2023-11-21,4,1,9,3,6,3,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
25,2023-11-28,4,0,9,2,5,1,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
26,2023-12-05,3,0,8,2,5,7,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
27,2023-12-12,3,0,8,2,4,NA,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
28,2023-12-19,3,0,7,2,4,1,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
29,2023-12-26,2,0,7,1,4,4,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
30,2024-01-02,2,0,7,1,3,3,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
31,2024-01-09,2,0,6,1,3,1,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
32,2024-01-16,2,0,7,1,3,NA,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
33,2024-01-23,1,0,7,0,3,NA,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
34,2024-01-30,1,0,8,0,3,NA,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
35,2024-02-06,1,0,9,0,3,NA,2024-02-14,"ARARAQUARA","30","covid","corte 3 semanas"
1,2023-06-09,2,0,7,1,3,3,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
2,2023-06-16,2,0,6,1,3,NA,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
3,2023-06-23,1,0,6,1,3,1,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
4,2023-06-30,2,0,6,1,3,1,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
5,2023-07-07,2,0,7,1,4,1,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
6,2023-07-14,3,0,9,2,5,NA,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
7,2023-07-21,4,1,10,3,6,6,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
8,2023-07-28,5,1,12,4,8,7,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
9,2023-08-04,6,1,13,4,8,5,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
10,2023-08-11,6,2,13,4,8,11,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
11,2023-08-18,5,1,12,4,7.25,4,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
12,2023-08-25,5,1,12,4,7,3,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
13,2023-09-01,5,1,12,4,7,7,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
14,2023-09-08,6,1,14,4,8,4,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
15,2023-09-15,8,2,17,6,11,6,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
16,2023-09-22,12,5,23,9,15,11,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
17,2023-09-29,19,8,34,15,23,24,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
18,2023-10-06,26,12,41,21,30,25,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
19,2023-10-13,28,14.975,46,23,34,37,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
20,2023-10-20,24,10.975,40,20,29,21,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
21,2023-10-27,19,9,33,15,23,18,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
22,2023-11-03,15,6,26,11,19,14,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
23,2023-11-10,11,4,21,9,14,14,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
24,2023-11-17,8,3,18,6,11,6,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
25,2023-11-24,7,2,14,5,9,6,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
26,2023-12-01,5,1,12.025,4,7,5,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
27,2023-12-08,4,1,11,3,6,7,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
28,2023-12-15,4,0,10,2,5,4,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
29,2023-12-22,3,0,8,2,5,2,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
30,2023-12-29,3,0,8,1,4,1,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
31,2024-01-05,3,0,9,2,4,5,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
32,2024-01-12,3,0,13,1,5,NA,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
33,2024-01-19,3,0,27,1,5.25,NA,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
34,2024-01-26,3,0,54.0749999999999,1,7,NA,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
35,2024-02-02,3,0,143.075,1,9,NA,2024-02-14,"BAIXADA SANTISTA","30","covid","corte 3 semanas"
1,2023-06-10,1,0,5,0,2,1,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
2,2023-06-17,1,0,5,0,2,NA,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
3,2023-06-24,1,0,5,0,2,2,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
4,2023-07-01,1,0,5,0,2,1,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
5,2023-07-08,2,0,5,1,3,NA,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
6,2023-07-15,2,0,5,1,3,1,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
7,2023-07-22,2,0,6,1,3,1,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
8,2023-07-29,2,0,6.02499999999998,1,4,2,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
9,2023-08-05,3,0,7,1,4,3,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
10,2023-08-12,3,0,8.02499999999998,2,4,4,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
11,2023-08-19,3,0,8,2,5,6,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
12,2023-08-26,3,0,9,2,5,5,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
13,2023-09-02,3,0,9,2,5,3,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
14,2023-09-09,3,0,9,2,5,2,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
15,2023-09-16,3,0,9,2,5,1,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
16,2023-09-23,3,0,8,2,5,7,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
17,2023-09-30,3,0,8,2,5,NA,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
18,2023-10-07,3,0,8,2,4,4,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
19,2023-10-14,3,0,8,2,4,1,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
20,2023-10-21,2,0,7,1,4,6,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
21,2023-10-28,2,0,6,1,3,1,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
22,2023-11-04,2,0,5,1,3,1,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
23,2023-11-11,2,0,5,1,3,1,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
24,2023-11-18,1,0,5,1,2,2,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
25,2023-11-25,1,0,4,0,2,1,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
26,2023-12-02,1,0,4,0,2,NA,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
27,2023-12-09,1,0,4,0,2,1,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
28,2023-12-16,1,0,4,0,2,NA,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
29,2023-12-23,1,0,4,0,2,NA,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
30,2023-12-30,1,0,4,0,2,1,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
31,2024-01-06,1,0,4,0,2,1,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
32,2024-01-13,1,0,4,0,2,NA,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
33,2024-01-20,1,0,5,0,1,NA,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
34,2024-01-27,1,0,7,0,2,NA,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
35,2024-02-03,0,0,7,0,1,NA,2024-02-14,"BARRETOS","30","covid","corte 3 semanas"
1,2023-06-08,5,1,12.025,3,7,4,2024-02-14,"BAURU","30","covid","corte 3 semanas"
2,2023-06-15,5,1,11,3,7,8,2024-02-14,"BAURU","30","covid","corte 3 semanas"
3,2023-06-22,5,1,11,3,7,7,2024-02-14,"BAURU","30","covid","corte 3 semanas"
4,2023-06-29,5,1,12,3,7,2,2024-02-14,"BAURU","30","covid","corte 3 semanas"
5,2023-07-06,5,1,12,4,7,1,2024-02-14,"BAURU","30","covid","corte 3 semanas"
6,2023-07-13,6,1,13,4,8,NA,2024-02-14,"BAURU","30","covid","corte 3 semanas"
7,2023-07-20,7,2,15,5,9,6,2024-02-14,"BAURU","30","covid","corte 3 semanas"
8,2023-07-27,8,2,17,6,10,15,2024-02-14,"BAURU","30","covid","corte 3 semanas"
9,2023-08-03,9,3,18,6,12,6,2024-02-14,"BAURU","30","covid","corte 3 semanas"
10,2023-08-10,10,3,19.025,7,13,15,2024-02-14,"BAURU","30","covid","corte 3 semanas"
11,2023-08-17,10,3,21,8,13,9,2024-02-14,"BAURU","30","covid","corte 3 semanas"
12,2023-08-24,10,4,22,8,14,12,2024-02-14,"BAURU","30","covid","corte 3 semanas"
13,2023-08-31,11,4,23,8,14,8,2024-02-14,"BAURU","30","covid","corte 3 semanas"
14,2023-09-07,12,4,24,9,15,8,2024-02-14,"BAURU","30","covid","corte 3 semanas"
15,2023-09-14,13,5,26,10,17,14,2024-02-14,"BAURU","30","covid","corte 3 semanas"
16,2023-09-21,15,6,27,11,18,15,2024-02-14,"BAURU","30","covid","corte 3 semanas"
17,2023-09-28,17,6,31,13,21,16,2024-02-14,"BAURU","30","covid","corte 3 semanas"
18,2023-10-05,18,7,32,14,22,20,2024-02-14,"BAURU","30","covid","corte 3 semanas"
19,2023-10-12,18,7,34,14,22,22,2024-02-14,"BAURU","30","covid","corte 3 semanas"
20,2023-10-19,17,6,31,13,21,27,2024-02-14,"BAURU","30","covid","corte 3 semanas"
21,2023-10-26,15,6,28,12,19,9,2024-02-14,"BAURU","30","covid","corte 3 semanas"
22,2023-11-02,13,4.975,25,10,16,13,2024-02-14,"BAURU","30","covid","corte 3 semanas"
23,2023-11-09,11,3.975,22,8,14,9,2024-02-14,"BAURU","30","covid","corte 3 semanas"
24,2023-11-16,9,3,18,7,12,12,2024-02-14,"BAURU","30","covid","corte 3 semanas"
25,2023-11-23,8,2,16,5,10,4,2024-02-14,"BAURU","30","covid","corte 3 semanas"
26,2023-11-30,6,1,14,4,9,8,2024-02-14,"BAURU","30","covid","corte 3 semanas"
27,2023-12-07,5,1,12,3,7,NA,2024-02-14,"BAURU","30","covid","corte 3 semanas"
28,2023-12-14,4,1,11,3,6,4,2024-02-14,"BAURU","30","covid","corte 3 semanas"
29,2023-12-21,3,0,9,2,5,7,2024-02-14,"BAURU","30","covid","corte 3 semanas"
30,2023-12-28,3,0,8,1,4,1,2024-02-14,"BAURU","30","covid","corte 3 semanas"
31,2024-01-04,2,0,7,1,3,1,2024-02-14,"BAURU","30","covid","corte 3 semanas"
32,2024-01-11,1,0,6,0,2,NA,2024-02-14,"BAURU","30","covid","corte 3 semanas"
33,2024-01-18,1,0,6,0,2,NA,2024-02-14,"BAURU","30","covid","corte 3 semanas"
34,2024-01-25,1,0,7,0,2,NA,2024-02-14,"BAURU","30","covid","corte 3 semanas"
35,2024-02-01,1,0,7,0,2,NA,2024-02-14,"BAURU","30","covid","corte 3 semanas"
1,2023-06-14,17,9,30,14,21,18,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
2,2023-06-21,16,7,25.025,12,19,18,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
3,2023-06-28,14,6,23,11,17,11,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
4,2023-07-05,13,6,22,11,16,13,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
5,2023-07-12,13,6,22,10,16,14,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
6,2023-07-19,13,6,22.025,11,16,13,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
7,2023-07-26,14,6,23,11,17,14,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
8,2023-08-02,15,8,25,12,18,15,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
9,2023-08-09,17,9,27,14,20,15,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
10,2023-08-16,20,10,31,16,23,24,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
11,2023-08-23,23,14.975,35,20,27,18,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
12,2023-08-30,29,17,42,25,33,29,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
13,2023-09-06,35,22,51,31,40,40,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
14,2023-09-13,42,28,60,37,48,42,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
15,2023-09-20,50,33,68.025,44,56,47,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
16,2023-09-27,57,39,78,51.75,63,64,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
17,2023-10-04,61,42,80.025,54,67,53,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
18,2023-10-11,64,46,86,58,72,66,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
19,2023-10-18,65,45,87,58,72,67,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
20,2023-10-25,61,43,82,55,68,66,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
21,2023-11-01,52,36,71.025,46,59,50,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
22,2023-11-08,42,27,60,36,47,45,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
23,2023-11-15,31,20,45,26,36,34,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
24,2023-11-22,22,13,34.025,19,26,24,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
25,2023-11-29,16,8,25,13,19,11,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
26,2023-12-06,13,5.975,22,10,15,9,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
27,2023-12-13,11,5,19.025,9,14,9,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
28,2023-12-20,11,4,19,8,13,15,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
29,2023-12-27,10,4,18.025,8,13,9,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
30,2024-01-03,10,4,20,8,13,11,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
31,2024-01-10,11,4,21,8,14,12,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
32,2024-01-17,11,3,25,8,15,NA,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
33,2024-01-24,11,2.975,35,7,17,NA,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
34,2024-01-31,11,2,49.025,7,19,NA,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
35,2024-02-07,11,1,73,6,22,NA,2024-02-14,"CAMPINAS","30","covid","corte 3 semanas"
1,2023-06-09,2,0,7,1,3,2,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
2,2023-06-16,2,0,6,1,3,3,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
3,2023-06-23,2,0,6,1,3,NA,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
4,2023-06-30,2,0,5,1,3,1,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
5,2023-07-07,2,0,6,1,3,3,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
6,2023-07-14,2,0,6,1,3,1,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
7,2023-07-21,2,0,6,1,3,2,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
8,2023-07-28,2,0,6,1,3,3,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
9,2023-08-04,2,0,7,1,3,1,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
10,2023-08-11,2,0,7,1,4,2,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
11,2023-08-18,3,0,8,2,4,4,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
12,2023-08-25,3,0,9,2,5,4,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
13,2023-09-01,4,0.975000000000001,9,3,6,5,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
14,2023-09-08,5,1,10,3,6,2,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
15,2023-09-15,5,1,11,4,7,7,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
16,2023-09-22,6,2,14,5,8,5,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
17,2023-09-29,7,2,14.025,5,10,6,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
18,2023-10-06,8,2,15,6,10,11,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
19,2023-10-13,8,3,16,6,10,11,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
20,2023-10-20,8,2,15.025,6,10,7,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
21,2023-10-27,7,2,15,5,9,11,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
22,2023-11-03,5,1,12,4,7.25,2,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
23,2023-11-10,4,1,10,3,6,6,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
24,2023-11-17,3.5,0,9,2,5,4,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
25,2023-11-24,3,0,7,2,4,2,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
26,2023-12-01,2,0,7,1,3,1,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
27,2023-12-08,2,0,6,1,3,2,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
28,2023-12-15,2,0,6,1,3,1,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
29,2023-12-22,2,0,5,1,3,1,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
30,2023-12-29,2,0,6,1,3,2,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
31,2024-01-05,2,0,7,1,3,4,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
32,2024-01-12,2,0,9,1,4,NA,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
33,2024-01-19,2,0,15,1,4,NA,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
34,2024-01-26,2,0,25.025,1,5,NA,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
35,2024-02-02,2,0,49.0749999999999,1,6,NA,2024-02-14,"FRANCA","30","covid","corte 3 semanas"
1,2023-06-24,26,14,40,21,31,29,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
2,2023-07-01,24,14,37,20,28,22,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
3,2023-07-08,24,14,38,20,28,24,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
4,2023-07-15,26,15,40,22,31,25,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
5,2023-07-22,30,18,46,25,35,28,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
6,2023-07-29,37,24,54,32,43,42,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
7,2023-08-05,45,30,66,40,52,48,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
8,2023-08-12,57,39,78.025,50,64,51,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
9,2023-08-19,76,53.975,103,68,85,75,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
10,2023-08-26,103,73,138,93,113,106,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
11,2023-09-02,135,98,175,123,147,138,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
12,2023-09-09,168,125,216,153.75,183,174,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
13,2023-09-16,195,148.975,249.025,180,213,193,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
14,2023-09-23,224.5,169.975,278,207,242,210,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
15,2023-09-30,263,202.975,331.05,242.75,285,278,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
16,2023-10-07,287.5,224.95,364,268,308,270,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
17,2023-10-14,312,235.95,382,285,333,331,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
18,2023-10-21,278,216,347.075,256,300,286,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
19,2023-10-28,226,173.975,284.025,206.75,245.25,212,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
20,2023-11-04,178.5,131,225.05,164,193,190,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
21,2023-11-11,123,92,162.025,113,135,132,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
22,2023-11-18,81,58,110,73,90,73,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
23,2023-11-25,60,40,84,53,67,54,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
24,2023-12-02,49,33,70,43,56,56,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
25,2023-12-09,43,27,62,37,48,39,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
26,2023-12-16,41,26,60.025,36,48,39,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
27,2023-12-23,43,29,63,38,50,39,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
28,2023-12-30,49,33,70,42,55,58,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
29,2024-01-06,48,32,68,42,54,42,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
30,2024-01-13,45,29,64.025,39,51,64,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
31,2024-01-20,34,20,53.025,29,39,22,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
32,2024-01-27,26,9,50,19,33,NA,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
33,2024-02-03,19,4,56,13,28,NA,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
34,2024-02-10,15,2,70.025,8,24,NA,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
35,2024-02-17,12,0,82.025,5,22,NA,2024-02-14,"GRANDE SÃO PAULO","30","covid","corte 3 semanas"
1,2023-06-08,5,1,11,3,7,8,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
2,2023-06-15,4,1,10,3,6,4,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
3,2023-06-22,4,1,9,3,6,2,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
4,2023-06-29,4,1,10,3,6,4,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
5,2023-07-06,4,1,10,3,6,5,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
6,2023-07-13,4,1,10,3,6,2,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
7,2023-07-20,5,1,11,3,7,7,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
8,2023-07-27,5,1,12,3,7,5,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
9,2023-08-03,6,1,12,4,8,8,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
10,2023-08-10,6,1,13,4.75,8,6,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
11,2023-08-17,7,2,14,5,9,2,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
12,2023-08-24,8,2,15.025,6,10,7,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
13,2023-08-31,10,3,17.025,7,12,11,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
14,2023-09-07,11,4,20,8,14,9,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
15,2023-09-14,12,5,23,10,15,21,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
16,2023-09-21,13,5,24,10,16,12,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
17,2023-09-28,14,5.975,24,10,17,12,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
18,2023-10-05,14,6,27,11,17,11,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
19,2023-10-12,14,6,24,11,17,21,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
20,2023-10-19,14,6,24,10,17,13,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
21,2023-10-26,12,5,23,10,15,8,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
22,2023-11-02,12,5,21,9,15,15,2024-02-14,"MARÍLIA","30","covid","corte 3 semanas"
